model_type,lag_set,params,folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,MASE_mean,MASE_std
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",5,14309.91808,2741.900878,20722.88003,1751.851511,5.157991589,1.601988714,1.079257199,0.208880566
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",5,14239.97426,2698.743656,20748.56206,1671.320965,5.131112064,1.591668692,1.073746457,0.204551778
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",5,14209.20264,2665.166894,20756.54273,1564.431938,5.119759503,1.584364454,1.071471475,0.202289014
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}",5,14224.46039,2741.112677,20781.02477,1739.069352,5.123855891,1.60616242,1.072604216,0.207824272
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}",5,14316.25177,2770.611236,20789.46947,1628.442654,5.155526838,1.621558101,1.0796205,0.210538886
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",5,14294.17443,2685.047555,20798.93752,1644.577969,5.150854329,1.595063051,1.077969153,0.204209385
RandomForest,"(1, 2, 12)","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}",5,14361.51802,3285.786261,20799.63684,2557.23383,5.283760612,1.660697802,1.109728399,0.256618808
RandomForest,"(1, 2, 12)","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",5,14407.94162,3214.976615,20801.44199,2538.790282,5.29200627,1.627183326,1.113708212,0.252637402
RandomForest,"(1, 12)","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}",5,13593.75341,3020.314442,20810.57714,3598.353409,5.059978304,1.413475167,1.051702358,0.24248391
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}",5,14274.25941,2696.251999,20814.48102,1682.04886,5.14371336,1.595670632,1.076424721,0.204825394
RandomForest,"(1, 2, 12)","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",5,14386.91667,3248.446803,20840.8109,2515.061534,5.291432617,1.644560066,1.111915069,0.254565326
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}",5,14279.04019,2682.675239,20846.36155,1680.569646,5.138323459,1.595569513,1.076772273,0.203781857
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",5,14277.51378,2684.854907,20854.53866,1561.902464,5.136407147,1.585634697,1.076671433,0.204022348
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250}",5,14228.16896,2665.85004,20865.7489,1778.968871,5.110899557,1.561804475,1.072953571,0.202574486
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250}",5,14228.16896,2665.85004,20865.7489,1778.968871,5.110899557,1.561804475,1.072953571,0.202574486
