model_type,lag_set,params,folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,MASE_mean,MASE_std
SparseGP_RFF,"(1, 2, 3, 12)","{'alpha': 0.01, 'gamma_socio': 0.1, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 500, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,13779.023442993717,1840.6271080530053,19986.50969822457,2195.8265336482095,5.320750933642389,0.8396015413866139,0.5489431099628372,0.0872143556034218
SparseGP_RFF,"(1, 2, 3, 12)","{'alpha': 0.01, 'gamma_socio': 0.05, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 500, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,13779.023442993717,1840.6271080530053,19986.50969822457,2195.8265336482095,5.320750933642389,0.8396015413866139,0.5489431099628372,0.0872143556034218
SparseGP_RFF,"(1, 2, 3, 12)","{'alpha': 0.001, 'gamma_socio': 0.1, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 500, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,13782.389887119765,1833.1000286931853,20001.12172578186,2196.972695640728,5.322097459130251,0.8311452655804898,0.5490950163862955,0.08713803500491918
SparseGP_RFF,"(1, 2, 3, 12)","{'alpha': 0.001, 'gamma_socio': 0.05, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 500, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,13782.389887119765,1833.1000286931853,20001.12172578186,2196.972695640728,5.322097459130251,0.8311452655804898,0.5490950163862955,0.08713803500491918
SparseGP_RFF,"(1, 2, 3, 12)","{'alpha': 0.01, 'gamma_socio': 0.05, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 500, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,13807.012406049893,1830.3095754339315,20023.016563360616,2196.8889754566053,5.325450807818251,0.8356416728215313,0.5500575849145399,0.08695224369169062
SparseGP_RFF,"(1, 2, 3, 12)","{'alpha': 0.01, 'gamma_socio': 0.1, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 500, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,13807.012406049893,1830.3095754339315,20023.016563360616,2196.8889754566053,5.325450807818251,0.8356416728215313,0.5500575849145399,0.08695224369169062
SparseGP_RFF,"(1, 2, 3, 12)","{'alpha': 0.01, 'gamma_socio': 0.05, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 500, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,13806.349255335232,1828.234382190767,20025.67895558234,2200.350585327038,5.323689081182795,0.8335151169991176,0.5500396586242049,0.08695245413516113
SparseGP_RFF,"(1, 2, 3, 12)","{'alpha': 0.01, 'gamma_socio': 0.1, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 500, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,13806.349255335232,1828.234382190767,20025.67895558234,2200.350585327038,5.323689081182795,0.8335151169991176,0.5500396586242049,0.08695245413516113
SparseGP_RFF,"(1, 2, 3, 12)","{'alpha': 0.001, 'gamma_socio': 0.05, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 500, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,13814.051005761256,1835.8891111040582,20029.442966771843,2205.7561144667866,5.3343797559192705,0.8325052110856987,0.5503510061777807,0.0872519395357883
SparseGP_RFF,"(1, 2, 3, 12)","{'alpha': 0.001, 'gamma_socio': 0.1, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 500, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,13814.051005761256,1835.8891111040582,20029.442966771843,2205.7561144667866,5.3343797559192705,0.8325052110856987,0.5503510061777807,0.0872519395357883
