model_type,lag_set,params,folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,MASE_mean,MASE_std
ARX_Ridge,"(1, 2, 3, 4, 5, 6, 12)",{'alpha': 0.0},5,3258.3053748467582,985.3753571081327,5971.953325883134,1079.053653339676,1.1356234183045544,0.4435089518673603,0.1293513228953801,0.03880668842841211
ARX_Ridge,"(1, 2, 3, 4, 5, 6, 12)",{'alpha': 0.1},5,3269.9256967835163,1002.3025740492776,5978.490997202722,1083.7559270389534,1.1397355888571774,0.45040388391828956,0.12980784289770927,0.03944775641317842
ARX_Ridge,"(1, 2, 3, 4, 5, 6, 12, 24)",{'alpha': 0.0},5,3352.67883492962,905.3990258896945,6031.31685589231,1107.284797911275,1.1680725318829925,0.38051533579603514,0.12654098042249018,0.04144912390153624
ARX_Ridge,"(1, 2, 3, 4, 5, 6, 12, 24)",{'alpha': 0.1},5,3375.6785540664314,921.9598765400231,6047.733253872053,1109.356394636179,1.1776559219292806,0.3882974979459402,0.12742196086726176,0.04207801364673058
ARX_Ridge,"(1, 2, 3, 4, 5, 6, 12)",{'alpha': 1.0},5,3313.2838899982576,1004.9403822529847,6053.992722501711,1090.67542100367,1.1559060978960052,0.45072982459875405,0.13156382942376016,0.03966250091944648
ARX_Ridge,"(1, 2, 3, 4, 5, 6, 12, 24)",{'alpha': 1.0},5,3460.090656104101,969.1711907910476,6160.525877401376,1134.9868485344296,1.2098888571737367,0.408529286604814,0.130672040580028,0.04404776100242013
ARX_Ridge,"(1, 2, 3, 12)",{'alpha': 0.0},5,3496.168419308123,1035.7254341563128,6260.449823629856,1201.6375770287784,1.2249710223459316,0.46727293237965517,0.13882179397477484,0.040843264672433655
ARX_Ridge,"(1, 2, 12)",{'alpha': 0.1},5,3424.1748761183617,804.5294490448988,6263.683781872062,984.1403471237335,1.1792793115147295,0.3598118552653655,0.1360469842104781,0.0322630688526686
ARX_Ridge,"(1, 2, 12)",{'alpha': 0.0},5,3424.453966798691,797.546124790171,6267.570756878711,975.1682991167708,1.1799600119260443,0.35870983077533836,0.13605594251355688,0.03198851383129537
ARX_Ridge,"(1, 2, 3, 12)",{'alpha': 0.1},5,3506.844468416925,1055.9582349204934,6269.208566773037,1207.4758305567032,1.2289866904488675,0.4772991553031748,0.13923509341357093,0.04158323561005115
ARX_Ridge,"(1, 2, 3, 4, 5, 6, 12)",{'alpha': 10.0},5,3406.010816404136,842.4834132772235,6284.785297556058,1132.2447633895213,1.185406166487942,0.3646395815077791,0.1354841465642257,0.03437753657947451
ARX_Ridge,"(1, 2, 12)",{'alpha': 1.0},5,3459.176384299666,833.4492068412861,6302.076031587434,1019.904222148584,1.1953869549554255,0.3724546218173924,0.1374446247137274,0.0334022667196308
ARX_Ridge,"(1, 2, 3, 12)",{'alpha': 1.0},5,3552.1138250045674,1079.3709664257544,6315.299885341462,1218.885372066232,1.2518311786139427,0.4881891906535301,0.14106199818614645,0.042556991601674414
ARX_Ridge,"(1, 2, 3, 12, 24)",{'alpha': 0.0},5,3643.66706851592,1033.8183483278995,6349.498055215519,1246.440380700306,1.2745741456725987,0.4408432468816086,0.13754535555699055,0.04663984608047477
ARX_Ridge,"(1, 2, 3, 12, 24)",{'alpha': 0.1},5,3671.878195903938,1069.78367179611,6375.8318538423655,1272.3490823092143,1.2865207123432891,0.4572149258170024,0.1386675209233691,0.04805645100445376
ARX_Ridge,"(1, 2, 12, 24)",{'alpha': 0.0},5,3625.165891966116,898.4669076105798,6403.181286641228,1071.03047973453,1.2608646238343026,0.37511198376588395,0.13669962934501767,0.041857187645902315
ARX_Ridge,"(1, 2, 12, 24)",{'alpha': 0.1},5,3638.104804930168,927.4101159434388,6407.979376952846,1078.4816328975503,1.2667581946570574,0.39103953423276466,0.13719845779361048,0.042817747659941036
ARX_Ridge,"(1, 12)",{'alpha': 0.0},5,3430.0044970988542,618.9322052120776,6442.446845940928,1004.6795979014156,1.1684676288162492,0.2712764058196853,0.13636113858429139,0.025713278433930155
ARX_Ridge,"(1, 2, 3, 12, 24)",{'alpha': 1.0},5,3734.7376972736733,1119.1993238074156,6446.63159614385,1295.6003010746815,1.3136640252831215,0.48040449445102484,0.1411073157627662,0.05002340301626651
ARX_Ridge,"(1, 12)",{'alpha': 0.1},5,3441.719711082488,648.4230318169579,6452.378760651451,1009.106573275377,1.1744500699754035,0.28684589403072897,0.1368219119916893,0.026775350482000783
ARX_Ridge,"(1, 12)",{'alpha': 1.0},5,3462.164489228579,664.655603281831,6464.4749704643455,1009.4909102737932,1.1837656343311096,0.2950974225429322,0.13763563865195944,0.02740280380545739
ARX_Ridge,"(1, 2, 12, 24)",{'alpha': 1.0},5,3698.241782509166,975.3186535666904,6468.857253115386,1121.3781544199303,1.2922429878599058,0.4132894635654605,0.1395240441555142,0.04467652829812373
ARX_Ridge,"(1, 2, 12)",{'alpha': 10.0},5,3619.005893012217,882.1928127448421,6481.25980091101,1070.737180312497,1.2635081817163258,0.3961519265105072,0.14385975325812256,0.03562559008153369
ARX_Ridge,"(1, 2, 3, 4, 5, 6, 12, 24)",{'alpha': 10.0},5,3696.952972075851,1058.4079732330836,6509.67066746109,1294.8637069530414,1.2996023641000267,0.4376018378416835,0.13978998239462803,0.048228332203364685
ARX_Ridge,"(1, 2, 3, 12)",{'alpha': 10.0},5,3742.4956928795086,1063.1812421205673,6551.376109590182,1232.1534168502433,1.3351849204590187,0.480336498216608,0.1488080693335575,0.04254855690374544
ARX_Ridge,"(1, 12, 24)",{'alpha': 0.1},5,3674.235683610609,857.4694679601478,6583.54706929749,1093.8972268000075,1.274519799417388,0.36305750557371863,0.13841906169637785,0.04033103173683321
ARX_Ridge,"(1, 12, 24)",{'alpha': 1.0},5,3718.3620232128296,909.6587547122564,6611.640201690517,1106.252712587781,1.295129314782833,0.3890778965730306,0.14014151285586657,0.04228350616468345
ARX_Ridge,"(1, 12, 24)",{'alpha': 0.0},5,3713.8268469341215,883.4430717438358,6615.81756315227,1141.7230752314076,1.2913988901588476,0.36634934291276383,0.14002885974831433,0.041708913149867036
ARX_Ridge,"(1, 12)",{'alpha': 10.0},5,3696.8592233187214,803.83296967759,6647.002415790684,1014.2620492684555,1.2854228655590711,0.37191079853536585,0.1469500957529144,0.03279612570056702
ARX_Ridge,"(1, 2, 12, 24)",{'alpha': 10.0},5,3967.015320527451,1203.4258653974987,6735.67377326217,1245.4565253146425,1.4082943004035413,0.5223023390126134,0.14993646107460834,0.053631998137316575
ARX_Ridge,"(1, 2, 3, 12, 24)",{'alpha': 10.0},5,4002.3112861164454,1299.3274682159247,6772.161134176991,1408.3461882950892,1.4232982147859357,0.5599757791835823,0.15148094883591473,0.05747254496325817
ARX_Ridge,"(1, 12, 24)",{'alpha': 10.0},5,4143.0226345460005,1337.3740507221767,6947.831211596369,1255.575454684056,1.4866021182099565,0.6018503242189641,0.15658542964598524,0.05862854604690112
