model_type,lag_set,params,folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,MASE_mean,MASE_std
GradientBoosting,"(1, 12, 24)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",5,4699.081093430591,1424.3522170973554,9870.600613544902,1281.889440440144,1.5121758474681883,0.6049387911255799,0.17721367053721396,0.06251632984827235
GradientBoosting,"(1, 12, 24)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4699.081093430591,1424.3522170973554,9870.600613544902,1281.889440440144,1.5121758474681883,0.6049387911255799,0.17721367053721396,0.06251632984827235
GradientBoosting,"(1, 2, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4802.0731424791,1240.7982862523236,9876.658355540214,1907.3337928682713,1.5545462746051615,0.5461417989566898,0.19111357574875976,0.05061158919917714
GradientBoosting,"(1, 2, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4802.0731424791,1240.7982862523236,9876.658355540214,1907.3337928682713,1.5545462746051615,0.5461417989566898,0.19111357574875976,0.05061158919917714
GradientBoosting,"(1, 2, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4820.934176329728,1225.443438118827,9895.348126848236,1889.707295810798,1.560572754150979,0.5419894775205911,0.19184195397213957,0.04996801356851019
GradientBoosting,"(1, 2, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4820.934176329728,1225.443438118827,9895.348126848236,1889.707295810798,1.560572754150979,0.5419894775205911,0.19184195397213957,0.04996801356851019
GradientBoosting,"(1, 2, 3, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4782.24911387859,1168.0872696607912,9897.097205933025,1992.4549955254877,1.5393590048998598,0.5198474201650617,0.19045738860018985,0.0484131904947763
GradientBoosting,"(1, 2, 3, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4782.24911387859,1168.0872696607912,9897.097205933025,1992.4549955254877,1.5393590048998598,0.5198474201650617,0.19045738860018985,0.0484131904947763
GradientBoosting,"(1, 2, 12, 24)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",5,4735.64163069315,1449.076648108145,9909.707807008697,1415.7248768341835,1.5315826550024103,0.6210693635736272,0.17876032749963464,0.06378718241220971
GradientBoosting,"(1, 2, 12, 24)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4735.64163069315,1449.076648108145,9909.707807008697,1415.7248768341835,1.5315826550024103,0.6210693635736272,0.17876032749963464,0.06378718241220971
GradientBoosting,"(1, 2, 3, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4646.647770536093,1186.636363322569,9912.902500877017,2356.794597517433,1.482787871021488,0.49445693822563463,0.18517320043515068,0.04954911341099935
GradientBoosting,"(1, 2, 3, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4646.647770536093,1186.636363322569,9912.902500877017,2356.794597517433,1.482787871021488,0.49445693822563463,0.18517320043515068,0.04954911341099935
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4689.604215730072,1144.7614077134501,9919.85379919568,2041.8610881995896,1.5002850139642159,0.49244618030703613,0.1868376752778911,0.047803475025109884
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4689.604215730072,1144.7614077134501,9919.85379919568,2041.8610881995896,1.5002850139642159,0.49244618030703613,0.1868376752778911,0.047803475025109884
GradientBoosting,"(1, 2, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4671.416251412588,1187.263613394802,9920.751773027147,2035.7035259639333,1.4962413385872886,0.5241999824574628,0.1860246379601918,0.048993481281729374
GradientBoosting,"(1, 2, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4671.416251412588,1187.263613394802,9920.751773027147,2035.7035259639333,1.4962413385872886,0.5241999824574628,0.1860246379601918,0.048993481281729374
GradientBoosting,"(1, 2, 3, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4713.1307797397585,1165.008792904109,9920.794632049772,2055.0351481419875,1.5051638852747975,0.5052023292526531,0.18778400963320924,0.04859072761921778
GradientBoosting,"(1, 2, 3, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4713.1307797397585,1165.008792904109,9920.794632049772,2055.0351481419875,1.5051638852747975,0.5052023292526531,0.18778400963320924,0.04859072761921778
GradientBoosting,"(1, 2, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4660.721603650922,1135.4630764645337,9935.112042532466,2200.348591931965,1.485789186317057,0.4928187415472696,0.1856677341228386,0.04731980013842548
