model_type,lag_key,params_key,folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,MASE_mean,MASE_std,lag_set,params
RandomForest_cuML,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",5,5057.4724609375,1458.6678690257916,10061.2515625,2515.6877539276597,1.6135127067565918,0.5711764545749081,0.19092212617397303,0.06798666059886323,"[1, 2, 12, 24]","{'bootstrap': True, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4568.63837890625,1024.1855767256154,10399.3091796875,2881.132846106996,1.4030349254608154,0.3249284103670402,0.18214441239833828,0.04503387673628116,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4568.63837890625,1024.1855767256154,10399.3091796875,2881.132846106996,1.4030349254608154,0.3249284103670402,0.18214441239833828,0.04503387673628116,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4569.094287109375,1023.843429235414,10399.66455078125,2880.7413169094693,1.403198504447937,0.3249343066059847,0.18216205835342403,0.04501895941746619,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4569.094287109375,1023.843429235414,10399.66455078125,2880.7413169094693,1.403198504447937,0.3249343066059847,0.18216205835342403,0.04501895941746619,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4771.648779296875,1308.4021865256377,10453.22509765625,2914.6678209859488,1.4905234098434448,0.47856289471515434,0.19016847908496853,0.05501707616396207,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4771.648779296875,1308.4021865256377,10453.22509765625,2914.6678209859488,1.4905234098434448,0.47856289471515434,0.19016847908496853,0.05501707616396207,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4771.92021484375,1308.1136744219714,10453.48857421875,2914.3173453356017,1.4906444311141969,0.4786712053008354,0.19017823338508602,0.05500089457114123,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4771.92021484375,1308.1136744219714,10453.48857421875,2914.3173453356017,1.4906444311141969,0.4786712053008354,0.19017823338508602,0.05500089457114123,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4626.190380859375,974.5257018616289,10455.97802734375,2841.8610013818366,1.42665274143219,0.31538489485152377,0.18436886370182032,0.04295695198759386,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4626.190380859375,974.5257018616289,10455.97802734375,2841.8610013818366,1.42665274143219,0.31538489485152377,0.18436886370182032,0.04295695198759386,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4574.322412109375,1036.880551465115,10459.4806640625,2861.676560988755,1.4033902168273926,0.3293931310841478,0.18236409723758698,0.04546604642329531,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4574.5025390625,1035.697979593205,10459.795703125,2861.096077843397,1.4034694194793702,0.32910025405416227,0.18237034082412715,0.045417743600873625,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4576.22119140625,1032.8379387038342,10461.84765625,2850.484386496096,1.4040280818939208,0.327773966500426,0.18243838548660274,0.04532800567312015,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4576.06005859375,1032.2102936510353,10462.025390625,2849.9072829242277,1.40402250289917,0.3277713862334171,0.1824314028024673,0.045300913231799515,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4582.7205078125,1035.0637557157233,10474.73779296875,2821.2531975602537,1.405886960029602,0.33145777439246077,0.18269032835960383,0.04536123476515397,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4583.25615234375,1034.5573735078333,10475.1,2820.351034734455,1.4060162305831911,0.3316579076434255,0.18271056711673733,0.045334961796987115,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4581.586767578125,1033.255495168272,10479.35537109375,2826.817748132226,1.4051425218582154,0.32925446381137563,0.182654196023941,0.04535433758111276,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4581.93984375,1034.7137704024396,10479.41162109375,2827.830604519001,1.4052208662033083,0.32963719923784623,0.18266883492469782,0.0454112518778653,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}",5,4586.381494140625,1036.4040176301364,10483.85556640625,2954.073275588485,1.4069499015808105,0.3265666792138956,0.18285871148109434,0.04554494890561664,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}",5,4586.381494140625,1036.4040176301364,10483.85556640625,2954.073275588485,1.4069499015808105,0.3265666792138956,0.18285871148109434,0.04554494890561664,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}",5,4586.894970703125,1036.3992438306616,10484.2123046875,2953.764936311437,1.4071424007415771,0.3266551448974607,0.18287891745567317,0.045544600928347036,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}",5,4586.894970703125,1036.3992438306616,10484.2123046875,2953.764936311437,1.4071424007415771,0.3266551448974607,0.18287891745567317,0.045544600928347036,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4785.88955078125,1321.36938837711,10495.88349609375,2776.645484652025,1.496388554573059,0.4908630336987047,0.1907078295946121,0.05533239424123355,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4785.864453125,1320.4763842052412,10496.1751953125,2775.381186681569,1.4964141845703125,0.49081229976813867,0.19070536196231838,0.05529150831264735,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4627.1232421875,974.669178291599,10504.61337890625,2805.2539989277543,1.4260502815246583,0.3172698596822604,0.1843908071517944,0.04287915922347006,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4782.710498046875,1311.441954845032,10509.88896484375,2820.365730726044,1.494691729545593,0.4857190033755207,0.19058761894702908,0.055015560862127125,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4783.164111328125,1310.4299093462541,10510.5529296875,2819.5660374643476,1.4948142528533936,0.4854975610562769,0.19060410559177393,0.05497063688417657,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4843.57978515625,1265.5867059217142,10511.26806640625,2861.99569264961,1.5192711114883424,0.4732187527329509,0.19294032752513884,0.053082388928202294,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4843.57978515625,1265.5867059217142,10511.26806640625,2861.99569264961,1.5192711114883424,0.4732187527329509,0.19294032752513884,0.053082388928202294,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4778.49921875,1307.6595909351672,10514.562109375,2807.8263200476117,1.4933098793029784,0.4842611436529564,0.1904074758291244,0.05481811662618891,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4778.306298828125,1308.5212989239942,10514.5828125,2808.217957940774,1.493239402770996,0.48443385090006413,0.19040060341358184,0.054855031753343504,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4631.395751953125,974.8386249918061,10517.35087890625,2813.015414089071,1.4266295194625855,0.3166211309405797,0.18456170558929438,0.04290194658838334,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}",5,4585.684375,1046.6914165506691,10517.40888671875,2907.160411971804,1.4058147430419923,0.33118837140292817,0.18282030522823328,0.04585626401209847,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}",5,4586.139697265625,1045.7851838303689,10517.93203125,2906.7352272031826,1.4059823036193848,0.3308553237849568,0.18283834159374235,0.04582216325980407,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4630.992138671875,969.9767265761262,10521.64111328125,2768.986821468471,1.427113127708435,0.3184217799001376,0.18453366756439205,0.042656874923330736,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}",5,4789.207373046875,1329.0527652898097,10527.22470703125,2948.5304238790536,1.4920289754867553,0.4768648954067205,0.19087200760841366,0.055798338243664196,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}",5,4789.207373046875,1329.0527652898097,10527.22470703125,2948.5304238790536,1.4920289754867553,0.4768648954067205,0.19087200760841366,0.055798338243664196,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}",5,4789.704833984375,1329.0082836033794,10527.587890625,2948.249532153771,1.4922965049743653,0.4770712980873171,0.19089092016220088,0.05579143838895553,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}",5,4789.704833984375,1329.0082836033794,10527.587890625,2948.249532153771,1.4922965049743653,0.4770712980873171,0.19089092016220088,0.05579143838895553,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4632.039892578125,967.0494895334516,10528.38662109375,2780.7281819115065,1.4267894268035888,0.3162270750455169,0.1845827162265777,0.04259588405905662,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4794.431884765625,1312.267043032967,10532.365234375,2766.0057829011516,1.4972517251968385,0.4877217261063115,0.19103411436080928,0.05496865598416892,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",5,4794.971875,1312.9586594708026,10532.6396484375,2766.77707086671,1.4973309755325317,0.48772372090669597,0.19105651080608366,0.055000221568014374,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}",5,4641.79111328125,984.0902764243958,10542.0607421875,2912.973697819874,1.4295316219329834,0.3164622936688339,0.18499405384063716,0.043349652862919266,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}",5,4641.79111328125,984.0902764243958,10542.0607421875,2912.973697819874,1.4295316219329834,0.3164622936688339,0.18499405384063716,0.043349652862919266,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}",5,4592.746044921875,1040.5612029984325,10543.840234375,2906.9509292065322,1.4071718215942384,0.3280450740224441,0.1831009060144424,0.04564537551217855,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}",5,4592.74169921875,1040.337465141799,10544.30693359375,2906.41042475119,1.4070939779281617,0.32834485743295044,0.18309981524944302,0.045630736687015706,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",5,4846.297021484375,1254.6323027571837,10552.80400390625,2713.8530558444304,1.5213133573532105,0.4770893669085218,0.1930164158344268,0.052493465176107416,"[1, 2, 3, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}",5,4597.566552734375,1046.510500829578,10557.38515625,2904.588319186786,1.4080364942550658,0.33108110002613966,0.18330117464065548,0.04590465756486315,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}",5,4601.47900390625,1046.7305275245062,10557.74609375,2898.2413819764133,1.4105048656463623,0.33314909165548934,0.18345164656639096,0.045883868536190836,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}",5,4597.82255859375,1047.7635968787752,10557.81474609375,2905.5299191733493,1.408072566986084,0.3312100049483014,0.1833126664161682,0.04595926839085842,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}",5,4601.900048828125,1047.017895509996,10558.4921875,2898.875167044126,1.4106484413146974,0.3329102895418746,0.1834688067436218,0.04589989180364216,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}"
